IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,AFR,Africa,Country,BWA,Botswana,Year,2019,true,,,,,,,,,,,,,16.19,,,12.54,,19.63,16.2 [12.5-19.6],,direct,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,AFR,Africa,Country,BEN,Benin,Year,2019,true,,,,,,,,,,,,,16.4,,,12.7,,19.97,16.4 [12.7-20.0],,direct,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,AMR,Americas,Country,GTM,Guatemala,Year,2019,true,,,,,,,,,,,,,16.63,,,13.01,,20.14,16.6 [13.0-20.1],,direct,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,AFR,Africa,Country,COG,Congo,Year,2019,true,,,,,,,,,,,,,16.79,,,13.12,,20.34,16.8 [13.1-20.3],,direct,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2019,true,,,,,,,,,,,,,17,,,12.51,,20.6,17.0 [12.5-20.6],,imputation,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2019,true,,,,,,,,,,,,,16.97,,,13.23,,20.52,17.0 [13.2-20.5],,direct,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,AFR,Africa,Country,MRT,Mauritania,Year,2019,true,,,,,,,,,,,,,17.08,,,12.97,,20.79,17.1 [13.0-20.8],,imputation,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,AMR,Americas,Country,HTI,Haiti,Year,2019,true,,,,,,,,,,,,,17.38,,,13.92,,20.54,17.4 [13.9-20.5],,imputation,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,AFR,Africa,Country,LSO,Lesotho,Year,2019,true,,,,,,,,,,,,,17.96,,,12.41,,22.68,18.0 [12.4-22.7],,imputation,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2019,true,,,,,,,,,,,,,18.36,,,13.04,,23.15,18.4 [13.0-23.1],,imputation,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2019,true,,,,,,,,,,,,,18.5,,,10.61,,25.55,18.5 [10.6-25.5],,imputation,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2019,true,,,,,,,,,,,,,18.92,,,14.95,,22.75,18.9 [14.9-22.8],,direct,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,AMR,Americas,Country,BLZ,Belize,Year,2019,true,,,,,,,,,,,,,18.96,,,15.04,,22.62,19.0 [15.0-22.6],,direct,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,AMR,Americas,Country,LCA,Saint Lucia,Year,2019,true,,,,,,,,,,,,,19.18,,,15.21,,22.97,19.2 [15.2-23.0],,direct,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,AFR,Africa,Country,CAF,Central African Republic,Year,2019,true,,,,,,,,,,,,,19.31,,,15.34,,23.15,19.3 [15.3-23.1],,direct,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,AFR,Africa,Country,GAB,Gabon,Year,2019,true,,,,,,,,,,,,,19.46,,,11.99,,25.94,19.5 [12.0-25.9],,imputation,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2019,true,,,,,,,,,,,,,19.49,,,15.43,,23.37,19.5 [15.4-23.4],,direct,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2019,true,,,,,,,,,,,,,19.66,,,15.74,,23.53,19.7 [15.7-23.5],,direct,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,AMR,Americas,Country,KNA,Saint Kitts and Nevis,Year,2019,true,,,,,,,,,,,,,19.75,,,15.61,,23.81,19.8 [15.6-23.8],,direct,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,AFR,Africa,Country,CMR,Cameroon,Year,2019,true,,,,,,,,,,,,,19.88,,,14.87,,24.42,19.9 [14.9-24.4],,imputation,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,AMR,Americas,Country,DMA,Dominica,Year,2019,true,,,,,,,,,,,,,2.38,,,0.79,,3.7,2.4 [0.8-3.7],,direct,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,AFR,Africa,Country,ERI,Eritrea,Year,2019,true,,,,,,,,,,,,,20.18,,,14.84,,24.75,20.2 [14.8-24.8],,imputation,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,AMR,Americas,Country,JAM,Jamaica,Year,2019,true,,,,,,,,,,,,,20.29,,,16.3,,24.21,20.3 [16.3-24.2],,direct,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,EUR,Europe,Country,ARM,Armenia,Year,2019,true,,,,,,,,,,,,,20.5,,,16.4,,24.47,20.5 [16.4-24.5],,direct,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2019,true,,,,,,,,,,,,,20.81,,,16.75,,24.78,20.8 [16.8-24.8],,direct,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2019,true,,,,,,,,,,,,,21.1,,,15.68,,25.88,21.1 [15.7-25.9],,imputation,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,AFR,Africa,Country,ZMB,Zambia,Year,2019,true,,,,,,,,,,,,,21.12,,,17.06,,25.04,21.1 [17.1-25.0],,direct,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,AFR,Africa,Country,NAM,Namibia,Year,2019,true,,,,,,,,,,,,,21.18,,,17.7,,24.56,21.2 [17.7-24.6],,imputation,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,AFR,Africa,Country,GMB,Gambia,Year,2019,true,,,,,,,,,,,,,21.39,,,16.94,,25.8,21.4 [16.9-25.8],,imputation,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,EUR,Europe,Country,SRB,Serbia,Year,2019,true,,,,,,,,,,,,,21.38,,,17.22,,25.31,21.4 [17.2-25.3],,direct,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2019,true,,,,,,,,,,,,,21.55,,,17.75,,25.23,21.5 [17.7-25.2],,imputation,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2019,true,,,,,,,,,,,,,21.56,,,17.59,,25.53,21.6 [17.6-25.5],,direct,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,WPR,Western Pacific,Country,FJI,Fiji,Year,2019,true,,,,,,,,,,,,,21.85,,,17.08,,26.06,21.8 [17.1-26.1],,imputation,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,AMR,Americas,Country,GUY,Guyana,Year,2019,true,,,,,,,,,,,,,22.28,,,18.09,,26.31,22.3 [18.1-26.3],,direct,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,AMR,Americas,Country,URY,Uruguay,Year,2019,true,,,,,,,,,,,,,22.51,,,18.24,,26.61,22.5 [18.2-26.6],,direct,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,WPR,Western Pacific,Country,CHN,China,Year,2019,true,,,,,,,,,,,,,22.62,,,18.39,,26.72,22.6 [18.4-26.7],,direct,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,EUR,Europe,Country,ROU,Romania,Year,2019,true,,,,,,,,,,,,,22.84,,,18.61,,26.94,22.8 [18.6-26.9],,direct,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,AFR,Africa,Country,NER,Niger,Year,2019,true,,,,,,,,,,,,,23.24,,,18.02,,28.2,23.2 [18.0-28.2],,imputation,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2019,true,,,,,,,,,,,,,23.36,,,19.13,,27.37,23.4 [19.1-27.4],,direct,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2019,true,,,,,,,,,,,,,23.49,,,19.23,,27.63,23.5 [19.2-27.6],,direct,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,WPR,Western Pacific,Country,KIR,Kiribati,Year,2019,true,,,,,,,,,,,,,23.91,,,16.58,,30.71,23.9 [16.6-30.7],,imputation,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,AMR,Americas,Country,PRY,Paraguay,Year,2019,true,,,,,,,,,,,,,24.06,,,19.69,,28.31,24.1 [19.7-28.3],,direct,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,AFR,Africa,Country,TGO,Togo,Year,2019,true,,,,,,,,,,,,,24.16,,,19.38,,28.49,24.2 [19.4-28.5],,imputation,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,AFR,Africa,Country,GIN,Guinea,Year,2019,true,,,,,,,,,,,,,24.29,,,19.2,,29.18,24.3 [19.2-29.2],,imputation,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,WPR,Western Pacific,Country,MHL,Marshall Islands,Year,2019,true,,,,,,,,,,,,,24.35,,,17.96,,30.4,24.4 [18.0-30.4],,imputation,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2019,true,,,,,,,,,,,,,24.47,,,19.97,,28.57,24.5 [20.0-28.6],,direct,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2019,true,,,,,,,,,,,,,24.5,,,20.21,,28.65,24.5 [20.2-28.6],,direct,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,WPR,Western Pacific,Country,NRU,Nauru,Year,2019,true,,,,,,,,,,,,,24.64,,,18.78,,29.72,24.6 [18.8-29.7],,imputation,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,AFR,Africa,Country,SEN,Senegal,Year,2019,true,,,,,,,,,,,,,24.77,,,20.51,,28.96,24.8 [20.5-29.0],,direct,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,WPR,Western Pacific,Country,WSM,Samoa,Year,2019,true,,,,,,,,,,,,,24.95,,,19.53,,29.87,24.9 [19.5-29.9],,imputation,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,AFR,Africa,Country,MWI,Malawi,Year,2019,true,,,,,,,,,,,,,25.03,,,20.57,,29.2,25.0 [20.6-29.2],,imputation,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2019,true,,,,,,,,,,,,,25.13,,,20.15,,29.81,25.1 [20.2-29.8],,imputation,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,EUR,Europe,Country,SMR,San Marino,Year,2019,true,,,,,,,,,,,,,26.19,,,21.69,,30.56,26.2 [21.7-30.6],,direct,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2019,true,,,,,,,,,,,,,26.34,,,22.01,,30.54,26.3 [22.0-30.5],,direct,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2019,true,,,,,,,,,,,,,26.37,,,21.96,,30.64,26.4 [22.0-30.6],,direct,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,AMR,Americas,Country,BHS,Bahamas,Year,2019,true,,,,,,,,,,,,,26.5,,,21.7,,31.31,26.5 [21.7-31.3],,imputation,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),Year,2019,true,,,,,,,,,,,,,26.47,,,21.98,,30.78,26.5 [22.0-30.8],,direct,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,WPR,Western Pacific,Country,NIU,Niue,Year,2019,true,,,,,,,,,,,,,26.69,,,22.12,,31.08,26.7 [22.1-31.1],,imputation,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2019,true,,,,,,,,,,,,,26.85,,,22.35,,31.22,26.9 [22.4-31.2],,direct,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2019,true,,,,,,,,,,,,,27.04,,,23.15,,30.84,27.0 [23.1-30.8],,imputation,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,AMR,Americas,Country,SUR,Suriname,Year,2019,true,,,,,,,,,,,,,27.51,,,23.06,,31.77,27.5 [23.1-31.8],,direct,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,AFR,Africa,Country,COM,Comoros,Year,2019,true,,,,,,,,,,,,,27.51,,,23.99,,31.23,27.5 [24.0-31.2],,imputation,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2019,true,,,,,,,,,,,,,27.78,,,22.08,,33.25,27.8 [22.1-33.2],,imputation,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,AMR,Americas,Country,BRA,Brazil,Year,2019,true,,,,,,,,,,,,,28.15,,,23.61,,32.52,28.2 [23.6-32.5],,direct,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2019,true,,,,,,,,,,,,,28.2,,,24.08,,32.32,28.2 [24.1-32.3],,imputation,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2019,true,,,,,,,,,,,,,28.37,,,23.83,,32.8,28.4 [23.8-32.8],,direct,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,WPR,Western Pacific,Country,TUV,Tuvalu,Year,2019,true,,,,,,,,,,,,,28.71,,,23.39,,33.74,28.7 [23.4-33.7],,imputation,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,AFR,Africa,Country,CIV,Cote d'Ivoire,Year,2019,true,,,,,,,,,,,,,29.01,,,24.56,,33.46,29.0 [24.6-33.5],,direct,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2019,true,,,,,,,,,,,,,29.26,,,24.66,,33.75,29.3 [24.7-33.7],,direct,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2019,true,,,,,,,,,,,,,29.45,,,24.87,,33.95,29.5 [24.9-33.9],,direct,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2019,true,,,,,,,,,,,,,3.17,,,1.5,,4.63,3.2 [1.5-4.6],,direct,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2019,true,,,,,,,,,,,,,30.19,,,25.61,,34.73,30.2 [25.6-34.7],,direct,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,AFR,Africa,Country,ETH,Ethiopia,Year,2019,true,,,,,,,,,,,,,30.47,,,25.81,,35,30.5 [25.8-35.0],,direct,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,WPR,Western Pacific,Country,SGP,Singapore,Year,2019,true,,,,,,,,,,,,,30.54,,,25.97,,35.08,30.5 [26.0-35.1],,direct,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,AFR,Africa,Country,LBR,Liberia,Year,2019,true,,,,,,,,,,,,,30.55,,,25.88,,34.92,30.6 [25.9-34.9],,direct,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,AMR,Americas,Country,BRB,Barbados,Year,2019,true,,,,,,,,,,,,,30.57,,,25.9,,35.15,30.6 [25.9-35.1],,direct,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,AMR,Americas,Country,MEX,Mexico,Year,2019,true,,,,,,,,,,,,,30.65,,,26.05,,35.1,30.7 [26.0-35.1],,direct,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,AFR,Africa,Country,MUS,Mauritius,Year,2019,true,,,,,,,,,,,,,31.15,,,27.32,,34.86,31.1 [27.3-34.9],,imputation,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,AFR,Africa,Country,MDG,Madagascar,Year,2019,true,,,,,,,,,,,,,31.44,,,25.72,,37.21,31.4 [25.7-37.2],,imputation,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,WPR,Western Pacific,Country,TON,Tonga,Year,2019,true,,,,,,,,,,,,,31.75,,,26.99,,36.38,31.7 [27.0-36.4],,direct,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,AMR,Americas,Country,PER,Peru,Year,2019,true,,,,,,,,,,,,,31.97,,,27.25,,36.48,32.0 [27.2-36.5],,direct,EN,2024-05-24T04:00:00.000Z
SUD_SERVICECAPACITYINDEX,Service Capacity Index for Substance Use Disorders (SCI-SUD),numeric,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2019,true,,,,,,,,,,,,,32.1,,,27.34,,36.64,32.1 [27.3-36.6],,direct,EN,2024-05-24T04:00:00.000Z
