IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SUD_TREATMENTSERVICES_COVERAGE,Contact coverage of treatment services for substance use disorders (%),numeric,EUR,Europe,Country,ITA,Italy,Year,2017,true,RSUD Substance Types,Drugs,SUBSTANCETYPE_DRUGS,,,,,,,,,,26.61,,,,,,26.6,,,EN,2024-05-20T04:00:00.000Z
SUD_TREATMENTSERVICES_COVERAGE,Contact coverage of treatment services for substance use disorders (%),numeric,AMR,Americas,Country,NIC,Nicaragua,Year,2017,true,RSUD Substance Types,Drugs,SUBSTANCETYPE_DRUGS,,,,,,,,,,7.37,,,,,,7.4,,,EN,2024-05-20T04:00:00.000Z
SUD_TREATMENTSERVICES_COVERAGE,Contact coverage of treatment services for substance use disorders (%),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2017,true,RSUD Substance Types,Drugs,SUBSTANCETYPE_DRUGS,,,,,,,,,,8.41,,,,,,8.4,,,EN,2024-05-20T04:00:00.000Z
SUD_TREATMENTSERVICES_COVERAGE,Contact coverage of treatment services for substance use disorders (%),numeric,AMR,Americas,Country,BRB,Barbados,Year,2016,true,RSUD Substance Types,Alcohol,SUBSTANCETYPE_ALCOHOL,,,,,,,,,,0.27,,,,,,0.3,,,EN,2024-05-20T04:00:00.000Z
SUD_TREATMENTSERVICES_COVERAGE,Contact coverage of treatment services for substance use disorders (%),numeric,AFR,Africa,Country,AGO,Angola,Year,2016,true,RSUD Substance Types,Alcohol,SUBSTANCETYPE_ALCOHOL,,,,,,,,,,0.41,,,,,,0.4,,,EN,2024-05-20T04:00:00.000Z
SUD_TREATMENTSERVICES_COVERAGE,Contact coverage of treatment services for substance use disorders (%),numeric,AMR,Americas,Country,NIC,Nicaragua,Year,2016,true,RSUD Substance Types,Alcohol,SUBSTANCETYPE_ALCOHOL,,,,,,,,,,0.57,,,,,,0.6,,,EN,2024-05-20T04:00:00.000Z
SUD_TREATMENTSERVICES_COVERAGE,Contact coverage of treatment services for substance use disorders (%),numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2016,true,RSUD Substance Types,Alcohol,SUBSTANCETYPE_ALCOHOL,,,,,,,,,,1.27,,,,,,1.3,,,EN,2024-05-20T04:00:00.000Z
SUD_TREATMENTSERVICES_COVERAGE,Contact coverage of treatment services for substance use disorders (%),numeric,EUR,Europe,Country,TUR,Türkiye,Year,2016,true,RSUD Substance Types,Alcohol,SUBSTANCETYPE_ALCOHOL,,,,,,,,,,1.41,,,,,,1.4,,,EN,2024-05-20T04:00:00.000Z
SUD_TREATMENTSERVICES_COVERAGE,Contact coverage of treatment services for substance use disorders (%),numeric,EUR,Europe,Country,ITA,Italy,Year,2016,true,RSUD Substance Types,Alcohol,SUBSTANCETYPE_ALCOHOL,,,,,,,,,,9.98,,,,,,10.0,,,EN,2024-05-20T04:00:00.000Z
SUD_TREATMENTSERVICES_COVERAGE,Contact coverage of treatment services for substance use disorders (%),numeric,EUR,Europe,Country,UKR,Ukraine,Year,2016,true,RSUD Substance Types,Alcohol,SUBSTANCETYPE_ALCOHOL,,,,,,,,,,10.61,,,,,,10.6,,,EN,2024-05-20T04:00:00.000Z
SUD_TREATMENTSERVICES_COVERAGE,Contact coverage of treatment services for substance use disorders (%),numeric,EUR,Europe,Country,NLD,Netherlands (Kingdom of the),Year,2016,true,RSUD Substance Types,Alcohol,SUBSTANCETYPE_ALCOHOL,,,,,,,,,,13.82,,,,,,13.8,,,EN,2024-05-20T04:00:00.000Z
SUD_TREATMENTSERVICES_COVERAGE,Contact coverage of treatment services for substance use disorders (%),numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2016,true,RSUD Substance Types,Alcohol,SUBSTANCETYPE_ALCOHOL,,,,,,,,,,2.96,,,,,,3.0,,,EN,2024-05-20T04:00:00.000Z
SUD_TREATMENTSERVICES_COVERAGE,Contact coverage of treatment services for substance use disorders (%),numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2016,true,RSUD Substance Types,Alcohol,SUBSTANCETYPE_ALCOHOL,,,,,,,,,,3.18,,,,,,3.2,,,EN,2024-05-20T04:00:00.000Z
SUD_TREATMENTSERVICES_COVERAGE,Contact coverage of treatment services for substance use disorders (%),numeric,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2016,true,RSUD Substance Types,Alcohol,SUBSTANCETYPE_ALCOHOL,,,,,,,,,,3.18,,,,,,3.2,,,EN,2024-05-20T04:00:00.000Z
SUD_TREATMENTSERVICES_COVERAGE,Contact coverage of treatment services for substance use disorders (%),numeric,AMR,Americas,Country,GRD,Grenada,Year,2016,true,RSUD Substance Types,Alcohol,SUBSTANCETYPE_ALCOHOL,,,,,,,,,,3.46,,,,,,3.5,,,EN,2024-05-20T04:00:00.000Z
SUD_TREATMENTSERVICES_COVERAGE,Contact coverage of treatment services for substance use disorders (%),numeric,EUR,Europe,Country,CZE,Czechia,Year,2016,true,RSUD Substance Types,Alcohol,SUBSTANCETYPE_ALCOHOL,,,,,,,,,,4.02,,,,,,4.0,,,EN,2024-05-20T04:00:00.000Z
SUD_TREATMENTSERVICES_COVERAGE,Contact coverage of treatment services for substance use disorders (%),numeric,EUR,Europe,Country,ISL,Iceland,Year,2016,true,RSUD Substance Types,Alcohol,SUBSTANCETYPE_ALCOHOL,,,,,,,,,,4.19,,,,,,4.2,,,EN,2024-05-20T04:00:00.000Z
SUD_TREATMENTSERVICES_COVERAGE,Contact coverage of treatment services for substance use disorders (%),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2016,true,RSUD Substance Types,Alcohol,SUBSTANCETYPE_ALCOHOL,,,,,,,,,,5.29,,,,,,5.3,,,EN,2024-05-20T04:00:00.000Z
SUD_TREATMENTSERVICES_COVERAGE,Contact coverage of treatment services for substance use disorders (%),numeric,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2016,true,RSUD Substance Types,Alcohol,SUBSTANCETYPE_ALCOHOL,,,,,,,,,,7.08,,,,,,7.1,,,EN,2024-05-20T04:00:00.000Z
SUD_TREATMENTSERVICES_COVERAGE,Contact coverage of treatment services for substance use disorders (%),numeric,EUR,Europe,Country,NLD,Netherlands (Kingdom of the),Year,2015,true,RSUD Substance Types,Drugs,SUBSTANCETYPE_DRUGS,,,,,,,,,,20.04,,,,,,20.0,,,EN,2024-05-20T04:00:00.000Z
