IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,EUR,Europe,Country,BLR,Belarus,Year,2016,true,,,,,,,,,,,,,0.063,,,,,,0.063,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2016,true,,,,,,,,,,,,,0.063,,,,,,0.063,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,AFR,Africa,Country,LBR,Liberia,Year,2016,true,,,,,,,,,,,,,0.067,,,,,,0.067,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,EUR,Europe,Country,ALB,Albania,Year,2016,true,,,,,,,,,,,,,0.068,,,,,,0.068,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,AFR,Africa,Country,DZA,Algeria,Year,2016,true,,,,,,,,,,,,,0.068,,,,,,0.068,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,EUR,Europe,Country,ARM,Armenia,Year,2016,true,,,,,,,,,,,,,0.069,,,,,,0.069,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,WPR,Western Pacific,Country,SGP,Singapore,Year,2016,true,,,,,,,,,,,,,0.072,,,,,,0.072,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,AFR,Africa,Country,ZAF,South Africa,Year,2016,true,,,,,,,,,,,,,0.072,,,,,,0.072,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2016,true,,,,,,,,,,,,,0.076,,,,,,0.076,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,EUR,Europe,Country,GEO,Georgia,Year,2016,true,,,,,,,,,,,,,0.076,,,,,,0.076,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2016,true,,,,,,,,,,,,,0.08,,,,,,0.080,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2016,true,,,,,,,,,,,,,0.081,,,,,,0.081,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,AFR,Africa,Country,NAM,Namibia,Year,2016,true,,,,,,,,,,,,,0.082,,,,,,0.082,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2016,true,,,,,,,,,,,,,0.083,,,,,,0.083,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2016,true,,,,,,,,,,,,,0.1,,,,,,0.104,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,AFR,Africa,Country,TGO,Togo,Year,2016,true,,,,,,,,,,,,,0.11,,,,,,0.108,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,AMR,Americas,Country,BRA,Brazil,Year,2016,true,,,,,,,,,,,,,0.11,,,,,,0.115,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2016,true,,,,,,,,,,,,,0.13,,,,,,0.127,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2016,true,,,,,,,,,,,,,0.13,,,,,,0.129,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,AMR,Americas,Country,GUY,Guyana,Year,2016,true,,,,,,,,,,,,,0.13,,,,,,0.130,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,EUR,Europe,Country,ISR,Israel,Year,2016,true,,,,,,,,,,,,,0.14,,,,,,0.136,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2016,true,,,,,,,,,,,,,0.14,,,,,,0.136,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,AMR,Americas,Country,CUB,Cuba,Year,2016,true,,,,,,,,,,,,,0.15,,,,,,0.148,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2016,true,,,,,,,,,,,,,0.15,,,,,,0.151,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2016,true,,,,,,,,,,,,,0.15,,,,,,0.153,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,AMR,Americas,Country,ECU,Ecuador,Year,2016,true,,,,,,,,,,,,,0.17,,,,,,0.173,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,AMR,Americas,Country,CHL,Chile,Year,2016,true,,,,,,,,,,,,,0.17,,,,,,0.175,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,AFR,Africa,Country,ERI,Eritrea,Year,2016,true,,,,,,,,,,,,,0.21,,,,,,0.206,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,AMR,Americas,Country,COL,Colombia,Year,2016,true,,,,,,,,,,,,,0.22,,,,,,0.222,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,AMR,Americas,Country,SLV,El Salvador,Year,2016,true,,,,,,,,,,,,,0.25,,,,,,0.253,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,EUR,Europe,Country,POL,Poland,Year,2016,true,,,,,,,,,,,,,0.26,,,,,,0.261,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,AMR,Americas,Country,PAN,Panama,Year,2016,true,,,,,,,,,,,,,0.28,,,,,,0.277,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2016,true,,,,,,,,,,,,,0.29,,,,,,0.287,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,EUR,Europe,Country,PRT,Portugal,Year,2016,true,,,,,,,,,,,,,0.29,,,,,,0.288,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2016,true,,,,,,,,,,,,,0.31,,,,,,0.307,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,EUR,Europe,Country,MNE,Montenegro,Year,2016,true,,,,,,,,,,,,,0.32,,,,,,0.318,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,EUR,Europe,Country,GRC,Greece,Year,2016,true,,,,,,,,,,,,,0.33,,,,,,0.330,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,WPR,Western Pacific,Country,FJI,Fiji,Year,2016,true,,,,,,,,,,,,,0.34,,,,,,0.336,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,AMR,Americas,Country,USA,United States of America,Year,2016,true,,,,,,,,,,,,,0.35,,,,,,0.349,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2016,true,,,,,,,,,,,,,0.39,,,,,,0.389,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,EUR,Europe,Country,ROU,Romania,Year,2016,true,,,,,,,,,,,,,0.39,,,,,,0.392,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,AFR,Africa,Country,RWA,Rwanda,Year,2016,true,,,,,,,,,,,,,0.4,,,,,,0.396,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2016,true,,,,,,,,,,,,,0.42,,,,,,0.422,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2016,true,,,,,,,,,,,,,0.45,,,,,,0.450,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2016,true,,,,,,,,,,,,,0.45,,,,,,0.455,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2016,true,,,,,,,,,,,,,0.47,,,,,,0.470,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2016,true,,,,,,,,,,,,,0.48,,,,,,0.479,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,EUR,Europe,Country,NOR,Norway,Year,2016,true,,,,,,,,,,,,,0.48,,,,,,0.481,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2016,true,,,,,,,,,,,,,0.51,,,,,,0.511,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,WPR,Western Pacific,Country,WSM,Samoa,Year,2016,true,,,,,,,,,,,,,0.52,,,,,,0.516,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,EUR,Europe,Country,HRV,Croatia,Year,2016,true,,,,,,,,,,,,,0.52,,,,,,0.519,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2016,true,,,,,,,,,,,,,0.61,,,,,,0.607,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,EUR,Europe,Country,IRL,Ireland,Year,2016,true,,,,,,,,,,,,,0.62,,,,,,0.617,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,EUR,Europe,Country,LTU,Lithuania,Year,2016,true,,,,,,,,,,,,,0.68,,,,,,0.682,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,EUR,Europe,Country,EST,Estonia,Year,2016,true,,,,,,,,,,,,,0.68,,,,,,0.684,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,AMR,Americas,Country,URY,Uruguay,Year,2016,true,,,,,,,,,,,,,0.7,,,,,,0.699,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2016,true,,,,,,,,,,,,,0.76,,,,,,0.756,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,AMR,Americas,Country,GRD,Grenada,Year,2016,true,,,,,,,,,,,,,0.94,,,,,,0.936,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,WPR,Western Pacific,Country,TON,Tonga,Year,2016,true,,,,,,,,,,,,,0.94,,,,,,0.940,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,AMR,Americas,Country,ARG,Argentina,Year,2016,true,,,,,,,,,,,,,1.07,,,,,,1.071,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,AFR,Africa,Country,GHA,Ghana,Year,2016,true,,,,,,,,,,,,,1.09,,,,,,1.095,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,AMR,Americas,Country,BLZ,Belize,Year,2016,true,,,,,,,,,,,,,1.95,,,,,,1.948,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,EUR,Europe,Country,MCO,Monaco,Year,2016,true,,,,,,,,,,,,,2.61,,,,,,2.610,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,EUR,Europe,Country,HUN,Hungary,Year,2016,true,,,,,,,,,,,,,2.65,,,,,,2.647,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,EUR,Europe,Country,ISL,Iceland,Year,2016,true,,,,,,,,,,,,,4.54,,,,,,4.542,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2015,true,,,,,,,,,,,,,0.009,,,,,,0.009,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,AMR,Americas,Country,JAM,Jamaica,Year,2015,true,,,,,,,,,,,,,0.07,,,,,,0.070,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2015,true,,,,,,,,,,,,,0.074,,,,,,0.074,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2015,true,,,,,,,,,,,,,0.14,,,,,,0.137,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,EUR,Europe,Country,LVA,Latvia,Year,2015,true,,,,,,,,,,,,,0.15,,,,,,0.151,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,EUR,Europe,Country,CYP,Cyprus,Year,2015,true,,,,,,,,,,,,,0.17,,,,,,0.172,,,EN,2019-04-25T04:00:00.000Z
MH_18,"Mental health units in general hospitals (per 100,000)",numeric,EUR,Europe,Country,CHE,Switzerland,Year,2015,true,,,,,,,,,,,,,0.25,,,,,,0.252,,,EN,2019-04-25T04:00:00.000Z
